case_id;activity;time;robot
mision29;TB_enter;2023-08-21 10:17:39;5
mision29;TB_task2;2023-08-21 10:17:43;5
mision29;TA_enter;2023-08-21 10:17:50;1
mision29;TA_task1;2023-08-21 10:17:55;1
mision29;TA_task3;2023-08-21 10:17:56;4
mision29;TB_task3;2023-08-21 10:17:56;4
mision29;TC_enter;2023-08-21 10:18:07;2
mision29;TC_task1;2023-08-21 10:18:12;2
mision29;TD_enter;2023-08-21 10:18:54;4
mision29;TD_task2;2023-08-21 10:18:59;4
mision29;TC_task3;2023-08-21 10:19:01;1
mision29;TD_task3;2023-08-21 10:19:01;1
mision29;TE_enter;2023-08-21 10:19:18;1
mision29;TF_enter;2023-08-21 10:19:20;5
mision29;TE_task1;2023-08-21 10:19:23;1
mision29;TF_task2;2023-08-21 10:19:25;5
mision29;TE_task3;2023-08-21 10:19:27;2
mision29;TF_task3;2023-08-21 10:19:27;2
mision29;TG_enter;2023-08-21 10:19:40;3
mision29;TG_task1;2023-08-21 10:19:45;3
mision29;TH_enter;2023-08-21 10:19:48;4
mision29;TH_task2;2023-08-21 10:19:53;4
mision29;TG_task3;2023-08-21 10:19:55;1
mision29;TH_task3;2023-08-21 10:19:55;1
mision29;TG_task4;2023-08-21 10:19:55;4
mision29;TH_task4;2023-08-21 10:19:55;4
