case_id;activity;time;robot
mision2;TB_enter;2023-08-21 10:18:27;5
mision2;TB_task2;2023-08-21 10:18:32;5
mision2;TA_enter;2023-08-21 10:18:37;1
mision2;TA_task1;2023-08-21 10:18:42;1
mision2;TA_task3;2023-08-21 10:18:44;4
mision2;TB_task3;2023-08-21 10:18:44;4
mision2;TC_enter;2023-08-21 10:18:56;2
mision2;TC_task1;2023-08-21 10:19:01;2
mision2;TD_enter;2023-08-21 10:19:04;3
mision2;TD_task2;2023-08-21 10:19:09;3
mision2;TC_task3;2023-08-21 10:19:11;0
mision2;TD_task3;2023-08-21 10:19:11;0
mision2;TF_enter;2023-08-21 10:19:27;1
mision2;TF_task2;2023-08-21 10:19:31;1
mision2;TE_enter;2023-08-21 10:20:54;0
mision2;TE_task1;2023-08-21 10:20:59;0
mision2;TE_task3;2023-08-21 10:21:00;3
mision2;TF_task3;2023-08-21 10:21:00;3
mision2;TG_enter;2023-08-21 10:21:05;5
mision2;TG_task1;2023-08-21 10:21:10;5
mision2;TH_enter;2023-08-21 10:21:16;3
mision2;TH_task2;2023-08-21 10:21:21;3
mision2;TG_task3;2023-08-21 10:21:22;0
mision2;TH_task3;2023-08-21 10:21:22;0
mision2;TG_task4;2023-08-21 10:21:22;3
mision2;TH_task4;2023-08-21 10:21:22;3
