case_id;activity;time;robot
mision46;TB_enter;2023-08-21 10:17:59;1
mision46;TB_task2;2023-08-21 10:18:04;1
mision46;TA_enter;2023-08-21 10:18:05;4
mision46;TA_task1;2023-08-21 10:18:10;4
mision46;TA_task3;2023-08-21 10:18:12;1
mision46;TB_task3;2023-08-21 10:18:12;1
mision46;TC_enter;2023-08-21 10:18:19;5
mision46;TC_task1;2023-08-21 10:18:23;5
mision46;TD_enter;2023-08-21 10:18:56;3
mision46;TD_task2;2023-08-21 10:19:01;3
mision46;TC_task3;2023-08-21 10:19:02;0
mision46;TD_task3;2023-08-21 10:19:02;0
mision46;TF_enter;2023-08-21 10:19:23;1
mision46;TF_task2;2023-08-21 10:19:28;1
mision46;TE_enter;2023-08-21 10:19:43;4
mision46;TE_task1;2023-08-21 10:19:48;4
mision46;TE_task3;2023-08-21 10:19:50;1
mision46;TF_task3;2023-08-21 10:19:50;1
mision46;TG_enter;2023-08-21 10:20:05;3
mision46;TG_task1;2023-08-21 10:20:10;3
mision46;TH_enter;2023-08-21 10:20:54;5
mision46;TH_task2;2023-08-21 10:20:59;5
mision46;TG_task3;2023-08-21 10:21:00;2
mision46;TH_task3;2023-08-21 10:21:00;2
mision46;TG_task4;2023-08-21 10:21:00;5
mision46;TH_task4;2023-08-21 10:21:00;5
