case_id;activity;time;robot
mision48;TA_enter;2023-08-21 10:17:24;2
mision48;TA_task1;2023-08-21 10:17:29;2
mision48;TB_enter;2023-08-21 10:17:31;1
mision48;TB_task2;2023-08-21 10:17:36;1
mision48;TA_task3;2023-08-21 10:17:38;4
mision48;TB_task3;2023-08-21 10:17:38;4
mision48;TC_enter;2023-08-21 10:17:43;4
mision48;TC_task1;2023-08-21 10:17:48;4
mision48;TD_enter;2023-08-21 10:17:53;3
mision48;TD_task2;2023-08-21 10:17:58;3
mision48;TC_task3;2023-08-21 10:18:00;0
mision48;TD_task3;2023-08-21 10:18:00;0
mision48;TF_enter;2023-08-21 10:18:11;0
mision48;TF_task2;2023-08-21 10:18:16;0
mision48;TE_enter;2023-08-21 10:18:16;2
mision48;TE_task1;2023-08-21 10:18:21;2
mision48;TE_task3;2023-08-21 10:18:23;5
mision48;TF_task3;2023-08-21 10:18:23;5
mision48;TH_enter;2023-08-21 10:18:33;5
mision48;TH_task2;2023-08-21 10:18:38;5
mision48;TG_enter;2023-08-21 10:18:56;4
mision48;TG_task1;2023-08-21 10:19:01;4
mision48;TG_task3;2023-08-21 10:19:02;1
mision48;TH_task3;2023-08-21 10:19:02;1
mision48;TG_task4;2023-08-21 10:19:02;4
mision48;TH_task4;2023-08-21 10:19:02;4
