case_id;activity;time;robot
mision4;TB_enter;2023-08-21 10:17:12;1
mision4;TB_task2;2023-08-21 10:17:17;1
mision4;TA_enter;2023-08-21 10:17:18;3
mision4;TA_task1;2023-08-21 10:17:23;3
mision4;TA_task3;2023-08-21 10:17:25;0
mision4;TB_task3;2023-08-21 10:17:25;0
mision4;TC_enter;2023-08-21 10:17:49;5
mision4;TD_enter;2023-08-21 10:17:49;2
mision4;TC_task1;2023-08-21 10:17:54;5
mision4;TD_task2;2023-08-21 10:17:54;2
mision4;TC_task3;2023-08-21 10:17:56;5
mision4;TD_task3;2023-08-21 10:17:56;5
mision4;TF_enter;2023-08-21 10:18:21;4
mision4;TF_task2;2023-08-21 10:18:26;4
mision4;TE_enter;2023-08-21 10:19:02;0
mision4;TE_task1;2023-08-21 10:19:07;0
mision4;TE_task3;2023-08-21 10:19:08;3
mision4;TF_task3;2023-08-21 10:19:08;3
mision4;TG_enter;2023-08-21 10:19:23;2
mision4;TH_enter;2023-08-21 10:19:27;5
mision4;TG_task1;2023-08-21 10:19:28;2
mision4;TH_task2;2023-08-21 10:19:32;5
mision4;TG_task3;2023-08-21 10:19:33;2
mision4;TH_task3;2023-08-21 10:19:33;2
mision4;TG_task4;2023-08-21 10:19:33;5
mision4;TH_task4;2023-08-21 10:19:33;5
