case_id;activity;time;robot
mision51;TA_enter;2023-08-21 10:17:00;3
mision51;TA_task1;2023-08-21 10:17:05;3
mision51;TB_enter;2023-08-21 10:17:06;2
mision51;TB_task2;2023-08-21 10:17:11;2
mision51;TA_task3;2023-08-21 10:17:12;5
mision51;TB_task3;2023-08-21 10:17:12;5
mision51;TC_enter;2023-08-21 10:17:18;4
mision51;TC_task1;2023-08-21 10:17:23;4
mision51;TD_enter;2023-08-21 10:17:40;0
mision51;TD_task2;2023-08-21 10:17:45;0
mision51;TC_task3;2023-08-21 10:17:47;3
mision51;TD_task3;2023-08-21 10:17:47;3
mision51;TF_enter;2023-08-21 10:18:03;3
mision51;TF_task2;2023-08-21 10:18:07;3
mision51;TE_enter;2023-08-21 10:18:51;1
mision51;TE_task1;2023-08-21 10:18:56;1
mision51;TE_task3;2023-08-21 10:18:58;4
mision51;TF_task3;2023-08-21 10:18:58;4
mision51;TG_enter;2023-08-21 10:19:11;2
mision51;TH_enter;2023-08-21 10:19:15;0
mision51;TG_task1;2023-08-21 10:19:16;2
mision51;TH_task2;2023-08-21 10:19:20;0
mision51;TG_task3;2023-08-21 10:19:21;3
mision51;TH_task3;2023-08-21 10:19:21;3
mision51;TG_task4;2023-08-21 10:19:22;0
mision51;TH_task4;2023-08-21 10:19:22;0
