case_id;activity;time;robot
mision22;TB_enter;2023-08-21 10:17:10;3
mision22;TB_task2;2023-08-21 10:17:14;3
mision22;TA_enter;2023-08-21 10:17:19;1
mision22;TA_task1;2023-08-21 10:17:24;1
mision22;TA_task3;2023-08-21 10:17:25;4
mision22;TB_task3;2023-08-21 10:17:25;4
mision22;TC_enter;2023-08-21 10:17:43;5
mision22;TC_task1;2023-08-21 10:17:48;5
mision22;TD_enter;2023-08-21 10:17:50;0
mision22;TD_task2;2023-08-21 10:17:55;0
mision22;TC_task3;2023-08-21 10:17:57;3
mision22;TD_task3;2023-08-21 10:17:57;3
mision22;TF_enter;2023-08-21 10:18:05;2
mision22;TF_task2;2023-08-21 10:18:10;2
mision22;TE_enter;2023-08-21 10:19:39;3
mision22;TE_task1;2023-08-21 10:19:43;3
mision22;TE_task3;2023-08-21 10:19:45;0
mision22;TF_task3;2023-08-21 10:19:45;0
mision22;TH_enter;2023-08-21 10:20:01;0
mision22;TH_task2;2023-08-21 10:20:05;0
mision22;TG_enter;2023-08-21 10:20:06;5
mision22;TG_task1;2023-08-21 10:20:11;5
mision22;TG_task3;2023-08-21 10:20:13;2
mision22;TH_task3;2023-08-21 10:20:13;2
mision22;TG_task4;2023-08-21 10:20:13;5
mision22;TH_task4;2023-08-21 10:20:13;5
