case_id;activity;time;robot
mision49;TB_enter;2023-08-21 10:17:27;4
mision49;TB_task2;2023-08-21 10:17:32;4
mision49;TA_enter;2023-08-21 10:17:34;1
mision49;TA_task1;2023-08-21 10:17:39;1
mision49;TA_task3;2023-08-21 10:17:41;4
mision49;TB_task3;2023-08-21 10:17:41;4
mision49;TD_enter;2023-08-21 10:18:06;0
mision49;TD_task2;2023-08-21 10:18:11;0
mision49;TC_enter;2023-08-21 10:18:12;5
mision49;TC_task1;2023-08-21 10:18:17;5
mision49;TC_task3;2023-08-21 10:18:18;2
mision49;TD_task3;2023-08-21 10:18:18;2
mision49;TE_enter;2023-08-21 10:18:43;3
mision49;TF_enter;2023-08-21 10:18:47;2
mision49;TE_task1;2023-08-21 10:18:48;3
mision49;TF_task2;2023-08-21 10:18:52;2
mision49;TE_task3;2023-08-21 10:18:53;5
mision49;TF_task3;2023-08-21 10:18:53;5
mision49;TH_enter;2023-08-21 10:19:09;0
mision49;TG_enter;2023-08-21 10:19:09;5
mision49;TH_task2;2023-08-21 10:19:14;0
mision49;TG_task1;2023-08-21 10:19:14;5
mision49;TG_task3;2023-08-21 10:19:16;2
mision49;TH_task3;2023-08-21 10:19:16;2
mision49;TG_task4;2023-08-21 10:19:16;5
mision49;TH_task4;2023-08-21 10:19:16;5
