case_id;activity;time;robot
mision36;TB_enter;2023-08-21 10:16:47;1
mision36;TB_task2;2023-08-21 10:16:52;1
mision36;TA_enter;2023-08-21 10:17:05;5
mision36;TA_task1;2023-08-21 10:17:09;5
mision36;TA_task3;2023-08-21 10:17:11;2
mision36;TB_task3;2023-08-21 10:17:11;2
mision36;TC_enter;2023-08-21 10:17:24;0
mision36;TC_task1;2023-08-21 10:17:29;0
mision36;TD_enter;2023-08-21 10:17:30;2
mision36;TD_task2;2023-08-21 10:17:35;2
mision36;TC_task3;2023-08-21 10:17:37;5
mision36;TD_task3;2023-08-21 10:17:37;5
mision36;TF_enter;2023-08-21 10:17:54;3
mision36;TF_task2;2023-08-21 10:17:59;3
mision36;TE_enter;2023-08-21 10:18:00;1
mision36;TE_task1;2023-08-21 10:18:04;1
mision36;TE_task3;2023-08-21 10:18:06;4
mision36;TF_task3;2023-08-21 10:18:06;4
mision36;TG_enter;2023-08-21 10:18:21;0
mision36;TH_enter;2023-08-21 10:18:22;2
mision36;TG_task1;2023-08-21 10:18:26;0
mision36;TH_task2;2023-08-21 10:18:27;2
mision36;TG_task3;2023-08-21 10:18:28;5
mision36;TH_task3;2023-08-21 10:18:28;5
mision36;TG_task4;2023-08-21 10:18:28;2
mision36;TH_task4;2023-08-21 10:18:28;2
