mision, action, DateTime, org:resource, randomSeed 
,T_16_ocupied,2023-09-20 18:29:53,20,1
,T_16_waiting,2023-09-20 18:29:53,20,1
,T_11_ocupied,2023-09-20 18:30:01,12,1
,T_11_waiting,2023-09-20 18:30:01,12,1
,T_26_ocupied,2023-09-20 18:30:05,10,1
,T_26_waiting,2023-09-20 18:30:05,10,1
,T_55_ocupied,2023-09-20 18:30:08,14,1
,T_55_waiting,2023-09-20 18:30:08,14,1
,T_8_ocupied,2023-09-20 18:30:09,29,1
,T_8_waiting,2023-09-20 18:30:09,29,1
,T_45_ocupied,2023-09-20 18:30:09,0,1
,T_45_waiting,2023-09-20 18:30:09,0,1
,T_58_ocupied,2023-09-20 18:30:12,6,1
,T_58_waiting,2023-09-20 18:30:12,6,1
,T_53_ocupied,2023-09-20 18:30:13,3,1
,T_53_waiting,2023-09-20 18:30:13,3,1
,T_44_ocupied,2023-09-20 18:30:14,15,1
,T_44_waiting,2023-09-20 18:30:14,15,1
,T_27_ocupied,2023-09-20 18:30:19,8,1
,T_27_waiting,2023-09-20 18:30:19,8,1
,T_39_ocupied,2023-09-20 18:30:21,11,1
,T_39_waiting,2023-09-20 18:30:21,11,1
,T_23_ocupied,2023-09-20 18:30:22,27,1
,T_23_waiting,2023-09-20 18:30:22,27,1
,T_24_ocupied,2023-09-20 18:30:24,25,1
,T_24_waiting,2023-09-20 18:30:24,25,1
,T_52_ocupied,2023-09-20 18:30:27,9,1
,T_52_waiting,2023-09-20 18:30:27,9,1
,T_37_ocupied,2023-09-20 18:30:33,18,1
,T_37_waiting,2023-09-20 18:30:33,18,1
,T_46_ocupied,2023-09-20 18:30:36,7,1
,T_46_waiting,2023-09-20 18:30:36,7,1
,T_59_ocupied,2023-09-20 18:30:48,26,1
,T_59_waiting,2023-09-20 18:30:48,26,1
,T_51_ocupied,2023-09-20 18:31:23,17,1
,T_51_waiting,2023-09-20 18:31:23,17,1
,T_1_ocupied,2023-09-20 18:31:36,13,1
,T_1_waiting,2023-09-20 18:31:36,13,1
,T_15_ocupied,2023-09-20 18:31:50,5,1
,T_15_waiting,2023-09-20 18:31:50,5,1
,T_13_ocupied,2023-09-20 18:32:17,19,1
,T_13_waiting,2023-09-20 18:32:17,19,1
,T_40_ocupied,2023-09-20 18:34:06,24,1
,T_40_waiting,2023-09-20 18:34:06,24,1
,T_11_Busy,2023-09-20 18:34:06,12,1
,T_27_Busy,2023-09-20 18:34:06,8,1
,T_59_Busy,2023-09-20 18:34:06,26,1
,T_55_Busy,2023-09-20 18:34:06,14,1
,T_39_Busy,2023-09-20 18:34:06,11,1
,T_24_Busy,2023-09-20 18:34:06,25,1
,T_16_Busy,2023-09-20 18:34:06,20,1
,T_45_Busy,2023-09-20 18:34:06,0,1
,T_13_Busy,2023-09-20 18:34:06,19,1
,T_40_Busy,2023-09-20 18:34:06,24,1
,T_44_Busy,2023-09-20 18:34:06,15,1
,T_46_Busy,2023-09-20 18:34:06,7,1
,T_15_Busy,2023-09-20 18:34:06,5,1
,T_23_Busy,2023-09-20 18:34:06,27,1
,T_26_Busy,2023-09-20 18:34:06,10,1
,T_52_Busy,2023-09-20 18:34:06,9,1
,T_58_Busy,2023-09-20 18:34:06,6,1
,T_51_Busy,2023-09-20 18:34:06,17,1
,T_1_Busy,2023-09-20 18:34:06,13,1
,T_53_Busy,2023-09-20 18:34:06,3,1
,T_8_Busy,2023-09-20 18:34:06,29,1
,T_37_Busy,2023-09-20 18:34:06,18,1
,T_11_rebooting,2023-09-20 18:34:14,12,1
,T_27_rebooting,2023-09-20 18:34:14,8,1
,T_59_rebooting,2023-09-20 18:34:14,26,1
,T_55_rebooting,2023-09-20 18:34:14,14,1
,T_39_rebooting,2023-09-20 18:34:14,11,1
,T_24_rebooting,2023-09-20 18:34:14,25,1
,T_16_rebooting,2023-09-20 18:34:14,20,1
,T_45_rebooting,2023-09-20 18:34:14,0,1
,T_13_rebooting,2023-09-20 18:34:14,19,1
,T_40_rebooting,2023-09-20 18:34:14,24,1
,T_44_rebooting,2023-09-20 18:34:14,15,1
,T_46_rebooting,2023-09-20 18:34:14,7,1
,T_15_rebooting,2023-09-20 18:34:14,5,1
,T_23_rebooting,2023-09-20 18:34:14,27,1
,T_26_rebooting,2023-09-20 18:34:14,10,1
,T_52_rebooting,2023-09-20 18:34:14,9,1
,T_58_rebooting,2023-09-20 18:34:14,6,1
,T_51_rebooting,2023-09-20 18:34:14,17,1
,T_1_rebooting,2023-09-20 18:34:14,13,1
,T_53_rebooting,2023-09-20 18:34:14,3,1
,T_8_rebooting,2023-09-20 18:34:14,29,1
,T_37_rebooting,2023-09-20 18:34:14,18,1
,T_52_ocupied,2023-09-20 18:34:18,23,1
,T_52_waiting,2023-09-20 18:34:18,23,1
,T_23_ocupied,2023-09-20 18:34:22,27,1
,T_23_waiting,2023-09-20 18:34:22,27,1
,T_59_ocupied,2023-09-20 18:34:23,26,1
,T_59_waiting,2023-09-20 18:34:23,26,1
,T_44_ocupied,2023-09-20 18:34:24,15,1
,T_44_waiting,2023-09-20 18:34:24,15,1
,T_1_ocupied,2023-09-20 18:34:24,1,1
,T_1_waiting,2023-09-20 18:34:24,1,1
,T_46_ocupied,2023-09-20 18:34:24,0,1
,T_46_waiting,2023-09-20 18:34:24,0,1
,T_51_ocupied,2023-09-20 18:34:28,9,1
,T_51_waiting,2023-09-20 18:34:28,9,1
,T_40_ocupied,2023-09-20 18:34:42,4,1
,T_40_waiting,2023-09-20 18:34:42,4,1
,T_55_ocupied,2023-09-20 18:34:48,20,1
,T_55_waiting,2023-09-20 18:34:48,20,1
,T_37_ocupied,2023-09-20 18:34:48,16,1
,T_37_waiting,2023-09-20 18:34:48,16,1
,T_26_ocupied,2023-09-20 18:35:00,5,1
,T_26_waiting,2023-09-20 18:35:00,5,1
,T_24_ocupied,2023-09-20 18:35:01,21,1
,T_24_waiting,2023-09-20 18:35:01,21,1
,T_16_ocupied,2023-09-20 18:35:19,29,1
,T_16_waiting,2023-09-20 18:35:19,29,1
,T_11_ocupied,2023-09-20 18:35:29,18,1
,T_11_waiting,2023-09-20 18:35:29,18,1
,T_27_ocupied,2023-09-20 18:35:36,14,1
,T_27_waiting,2023-09-20 18:35:36,14,1
,T_13_ocupied,2023-09-20 18:35:56,8,1
,T_13_waiting,2023-09-20 18:35:56,8,1
,T_39_ocupied,2023-09-20 18:35:59,2,1
,T_39_waiting,2023-09-20 18:35:59,2,1
,T_58_ocupied,2023-09-20 18:36:08,22,1
,T_58_waiting,2023-09-20 18:36:08,22,1
,T_8_ocupied,2023-09-20 18:36:17,28,1
,T_8_waiting,2023-09-20 18:36:17,28,1
,T_15_ocupied,2023-09-20 18:36:51,17,1
,T_15_waiting,2023-09-20 18:36:51,17,1
,T_53_ocupied,2023-09-20 18:38:25,13,1
,T_53_waiting,2023-09-20 18:38:25,13,1
,T_45_ocupied,2023-09-20 18:45:41,10,1
,T_45_waiting,2023-09-20 18:45:41,10,1
,T_11_Busy,2023-09-20 18:45:41,18,1
,T_27_Busy,2023-09-20 18:45:41,14,1
,T_59_Busy,2023-09-20 18:45:41,26,1
,T_55_Busy,2023-09-20 18:45:41,20,1
,T_39_Busy,2023-09-20 18:45:41,2,1
,T_24_Busy,2023-09-20 18:45:41,21,1
,T_16_Busy,2023-09-20 18:45:41,29,1
,T_45_Busy,2023-09-20 18:45:41,10,1
,T_13_Busy,2023-09-20 18:45:41,8,1
,T_40_Busy,2023-09-20 18:45:41,4,1
,T_44_Busy,2023-09-20 18:45:41,15,1
,T_46_Busy,2023-09-20 18:45:41,0,1
,T_15_Busy,2023-09-20 18:45:41,17,1
,T_23_Busy,2023-09-20 18:45:41,27,1
,T_26_Busy,2023-09-20 18:45:41,5,1
,T_52_Busy,2023-09-20 18:45:41,23,1
,T_58_Busy,2023-09-20 18:45:41,22,1
,T_51_Busy,2023-09-20 18:45:41,9,1
,T_1_Busy,2023-09-20 18:45:41,1,1
,T_53_Busy,2023-09-20 18:45:41,13,1
,T_8_Busy,2023-09-20 18:45:41,28,1
,T_37_Busy,2023-09-20 18:45:41,16,1
,T_11_rebooting,2023-09-20 18:45:49,18,1
,T_27_rebooting,2023-09-20 18:45:49,14,1
,T_59_rebooting,2023-09-20 18:45:49,26,1
,T_55_rebooting,2023-09-20 18:45:49,20,1
,T_39_rebooting,2023-09-20 18:45:49,2,1
,T_24_rebooting,2023-09-20 18:45:49,21,1
,T_16_rebooting,2023-09-20 18:45:49,29,1
,T_45_rebooting,2023-09-20 18:45:49,10,1
,T_13_rebooting,2023-09-20 18:45:49,8,1
,T_40_rebooting,2023-09-20 18:45:49,4,1
,T_44_rebooting,2023-09-20 18:45:49,15,1
,T_46_rebooting,2023-09-20 18:45:49,0,1
,T_15_rebooting,2023-09-20 18:45:49,17,1
,T_23_rebooting,2023-09-20 18:45:49,27,1
,T_26_rebooting,2023-09-20 18:45:49,5,1
,T_52_rebooting,2023-09-20 18:45:49,23,1
,T_58_rebooting,2023-09-20 18:45:49,22,1
,T_51_rebooting,2023-09-20 18:45:49,9,1
,T_1_rebooting,2023-09-20 18:45:49,1,1
,T_53_rebooting,2023-09-20 18:45:49,13,1
,T_8_rebooting,2023-09-20 18:45:49,28,1
,T_37_rebooting,2023-09-20 18:45:49,16,1
,T_55_ocupied,2023-09-20 18:45:58,20,1
,T_55_waiting,2023-09-20 18:45:58,20,1
,T_37_ocupied,2023-09-20 18:45:58,16,1
,T_37_waiting,2023-09-20 18:45:58,16,1
,T_59_ocupied,2023-09-20 18:45:58,26,1
,T_59_waiting,2023-09-20 18:45:58,26,1
,T_26_ocupied,2023-09-20 18:45:58,5,1
,T_26_waiting,2023-09-20 18:45:58,5,1
,T_40_ocupied,2023-09-20 18:45:58,4,1
,T_40_waiting,2023-09-20 18:45:58,4,1
,T_44_ocupied,2023-09-20 18:45:59,15,1
,T_44_waiting,2023-09-20 18:45:59,15,1
,T_24_ocupied,2023-09-20 18:45:59,21,1
,T_24_waiting,2023-09-20 18:45:59,21,1
,T_23_ocupied,2023-09-20 18:45:59,27,1
,T_23_waiting,2023-09-20 18:45:59,27,1
,T_39_ocupied,2023-09-20 18:45:59,2,1
,T_39_waiting,2023-09-20 18:45:59,2,1
,T_51_ocupied,2023-09-20 18:46:03,9,1
,T_51_waiting,2023-09-20 18:46:03,9,1
,T_8_ocupied,2023-09-20 18:46:05,18,1
,T_8_waiting,2023-09-20 18:46:05,18,1
,T_46_ocupied,2023-09-20 18:46:12,17,1
,T_46_waiting,2023-09-20 18:46:12,17,1
,T_27_ocupied,2023-09-20 18:46:16,23,1
,T_27_waiting,2023-09-20 18:46:16,23,1
,T_16_ocupied,2023-09-20 18:46:25,0,1
,T_16_waiting,2023-09-20 18:46:25,0,1
,T_52_ocupied,2023-09-20 18:46:28,29,1
,T_52_waiting,2023-09-20 18:46:28,29,1
,T_45_ocupied,2023-09-20 18:46:33,6,1
,T_45_waiting,2023-09-20 18:46:33,6,1
,T_11_ocupied,2023-09-20 18:46:41,14,1
,T_11_waiting,2023-09-20 18:46:41,14,1
,T_53_ocupied,2023-09-20 18:46:49,22,1
,T_53_waiting,2023-09-20 18:46:49,22,1
,T_15_ocupied,2023-09-20 18:47:24,8,1
,T_15_waiting,2023-09-20 18:47:24,8,1
,T_58_ocupied,2023-09-20 18:47:38,19,1
,T_58_waiting,2023-09-20 18:47:38,19,1
,T_13_ocupied,2023-09-20 18:49:10,1,1
,T_13_waiting,2023-09-20 18:49:10,1,1
,T_1_ocupied,2023-09-20 18:49:20,3,1
,T_1_waiting,2023-09-20 18:49:20,3,1
,T_11_Busy,2023-09-20 18:49:20,14,1
,T_27_Busy,2023-09-20 18:49:20,23,1
,T_59_Busy,2023-09-20 18:49:20,26,1
,T_55_Busy,2023-09-20 18:49:20,20,1
,T_39_Busy,2023-09-20 18:49:20,2,1
,T_24_Busy,2023-09-20 18:49:20,21,1
,T_16_Busy,2023-09-20 18:49:20,0,1
