case_id;activity;time
7;T7_enter;58
3;T3_enter;60
2;T6_enter;72
7;T7_task7;107
3;T3_task3;109
2;T6_task6;121
6;T8_enter;137
6;T8_task8;186
1;T1_enter;263
1;T1_task1;312
4;T2_enter;586
0;T4_enter;631
4;T2_task2;635
0;T4_task4;680
5;T5_enter;2593
5;T5_task5;2642
0;T1-T8_task9;2655
