case_id;activity;time
5;T7_enter;42
6;T3_enter;46
5;T7_task7;91
1;T8_enter;93
6;T3_task3;95
1;T8_task8;142
4;T2_enter;245
2;T1_enter;252
4;T2_task2;294
2;T1_task1;301
0;T5_enter;304
0;T5_task5;353
3;T6_enter;548
3;T6_task6;597
7;T4_enter;4472
7;T4_task4;4521
2;T1-T8_task9;4534
