mision, action, DateTime, org:resource, randomSeed 
,T_0_Busy,2023-09-14 01:34:24,4,8
,T_0_Done,2023-09-14 01:34:29,4,8
,T_2_Busy,2023-09-14 01:34:48,1,8
,T_2_Done,2023-09-14 01:34:53,1,8
,T_4_Busy,2023-09-14 01:34:58,4,8
,T_4_Done,2023-09-14 01:35:03,4,8
,T_2_ocupied,2023-09-14 01:35:10,0,8
,T_2_waiting,2023-09-14 01:35:10,0,8
,T_1_ocupied,2023-09-14 01:35:19,5,8
,T_1_waiting,2023-09-14 01:35:19,5,8
,T_6_ocupied,2023-09-14 01:35:58,2,8
,T_6_waiting,2023-09-14 01:35:58,2,8
,T_1_Busy,2023-09-14 01:35:58,5,8
,T_2_Busy,2023-09-14 01:35:58,0,8
,T_6_Busy,2023-09-14 01:35:58,2,8
,T_1_done,2023-09-14 01:36:03,5,8
,T_2_done,2023-09-14 01:36:03,0,8
,T_6_done,2023-09-14 01:36:03,2,8
