mision, action, DateTime, org:resource, randomSeed 
,T_17_ocupied,2023-09-20 10:31:15,3,6
,T_17_waiting,2023-09-20 10:31:15,3,6
,T_15_ocupied,2023-09-20 10:31:23,7,6
,T_15_waiting,2023-09-20 10:31:23,7,6
,T_9_ocupied,2023-09-20 10:31:24,6,6
,T_9_waiting,2023-09-20 10:31:24,6,6
,T_50_ocupied,2023-09-20 10:31:34,18,6
,T_50_waiting,2023-09-20 10:31:34,18,6
,T_23_ocupied,2023-09-20 10:31:35,8,6
,T_23_waiting,2023-09-20 10:31:35,8,6
,T_28_ocupied,2023-09-20 10:31:37,13,6
,T_28_waiting,2023-09-20 10:31:37,13,6
,T_29_ocupied,2023-09-20 10:31:46,29,6
,T_29_waiting,2023-09-20 10:31:46,29,6
,T_31_ocupied,2023-09-20 10:31:47,11,6
,T_31_waiting,2023-09-20 10:31:47,11,6
,T_37_ocupied,2023-09-20 10:31:51,20,6
,T_37_waiting,2023-09-20 10:31:51,20,6
,T_33_ocupied,2023-09-20 10:31:52,28,6
,T_33_waiting,2023-09-20 10:31:52,28,6
,T_52_ocupied,2023-09-20 10:32:02,12,6
,T_52_waiting,2023-09-20 10:32:02,12,6
,T_40_ocupied,2023-09-20 10:32:27,24,6
,T_40_waiting,2023-09-20 10:32:27,24,6
,T_24_ocupied,2023-09-20 10:32:28,14,6
,T_24_waiting,2023-09-20 10:32:28,14,6
,T_42_ocupied,2023-09-20 10:32:37,25,6
,T_42_waiting,2023-09-20 10:32:37,25,6
,T_51_ocupied,2023-09-20 10:32:37,15,6
,T_51_waiting,2023-09-20 10:32:37,15,6
,T_39_ocupied,2023-09-20 10:32:55,4,6
,T_39_waiting,2023-09-20 10:32:55,4,6
,T_55_ocupied,2023-09-20 10:33:54,19,6
,T_55_waiting,2023-09-20 10:33:54,19,6
,T_53_ocupied,2023-09-20 10:34:22,17,6
,T_53_waiting,2023-09-20 10:34:22,17,6
,T_13_ocupied,2023-09-20 10:34:31,2,6
,T_13_waiting,2023-09-20 10:34:31,2,6
,T_27_ocupied,2023-09-20 10:34:45,26,6
,T_27_waiting,2023-09-20 10:34:45,26,6
,T_30_ocupied,2023-09-20 10:40:28,10,6
,T_30_waiting,2023-09-20 10:40:28,10,6
,T_27_Busy,2023-09-20 10:40:28,26,6
,T_30_Busy,2023-09-20 10:40:28,10,6
,T_31_Busy,2023-09-20 10:40:28,11,6
,T_29_Busy,2023-09-20 10:40:28,29,6
,T_39_Busy,2023-09-20 10:40:28,4,6
,T_17_Busy,2023-09-20 10:40:28,3,6
,T_42_Busy,2023-09-20 10:40:28,25,6
,T_15_Busy,2023-09-20 10:40:28,7,6
,T_28_Busy,2023-09-20 10:40:28,13,6
,T_40_Busy,2023-09-20 10:40:28,24,6
,T_50_Busy,2023-09-20 10:40:28,18,6
,T_52_Busy,2023-09-20 10:40:28,12,6
,T_53_Busy,2023-09-20 10:40:28,17,6
,T_24_Busy,2023-09-20 10:40:28,14,6
,T_51_Busy,2023-09-20 10:40:28,15,6
,T_37_Busy,2023-09-20 10:40:28,20,6
,T_13_Busy,2023-09-20 10:40:28,2,6
,T_55_Busy,2023-09-20 10:40:28,19,6
,T_9_Busy,2023-09-20 10:40:28,6,6
,T_23_Busy,2023-09-20 10:40:28,8,6
,T_33_Busy,2023-09-20 10:40:28,28,6
,T_27_Done,2023-09-20 10:40:33,26,6
,T_30_Done,2023-09-20 10:40:33,10,6
,T_31_Done,2023-09-20 10:40:33,11,6
,T_29_Done,2023-09-20 10:40:33,29,6
,T_39_Done,2023-09-20 10:40:33,4,6
,T_17_Done,2023-09-20 10:40:33,3,6
,T_42_Done,2023-09-20 10:40:33,25,6
,T_15_Done,2023-09-20 10:40:33,7,6
,T_28_Done,2023-09-20 10:40:33,13,6
,T_40_Done,2023-09-20 10:40:33,24,6
,T_50_Done,2023-09-20 10:40:33,18,6
,T_52_Done,2023-09-20 10:40:33,12,6
,T_53_Done,2023-09-20 10:40:33,17,6
,T_24_Done,2023-09-20 10:40:33,14,6
,T_51_Done,2023-09-20 10:40:33,15,6
,T_37_Done,2023-09-20 10:40:33,20,6
,T_13_Done,2023-09-20 10:40:33,2,6
,T_55_Done,2023-09-20 10:40:33,19,6
,T_9_Done,2023-09-20 10:40:33,6,6
,T_23_Done,2023-09-20 10:40:33,8,6
,T_33_Done,2023-09-20 10:40:33,28,6
,T_18_Busy,2023-09-20 10:41:23,18,6
,T_18_Done,2023-09-20 10:41:26,18,6
,T_40_Busy,2023-09-20 10:42:37,24,6
,T_40_Done,2023-09-20 10:42:41,24,6
,T_51_Busy,2023-09-20 10:42:55,16,6
,T_51_Done,2023-09-20 10:42:59,16,6
,T_12_Busy,2023-09-20 10:44:17,15,6
,T_12_Done,2023-09-20 10:44:21,15,6
,T_44_Busy,2023-09-20 10:46:08,13,6
,T_44_Done,2023-09-20 10:46:12,13,6
,T_29_Busy,2023-09-20 10:48:03,5,6
,T_29_Done,2023-09-20 10:48:07,5,6
,T_46_Busy,2023-09-20 10:48:45,11,6
,T_46_Done,2023-09-20 10:48:49,11,6
,T_1_Busy,2023-09-20 10:49:19,6,6
,T_1_Done,2023-09-20 10:49:23,6,6
,T_41_Busy,2023-09-20 10:51:46,14,6
,T_41_Done,2023-09-20 10:51:50,14,6
,T_9_Busy,2023-09-20 10:53:01,21,6
,T_9_Done,2023-09-20 10:53:05,21,6
,T_38_Busy,2023-09-20 10:53:27,3,6
,T_38_Done,2023-09-20 10:53:31,3,6
,T_37_Busy,2023-09-20 10:53:36,13,6
,T_37_Done,2023-09-20 10:53:40,13,6
,T_11_Busy,2023-09-20 10:54:01,28,6
,T_11_Done,2023-09-20 10:54:05,28,6
,T_16_Busy,2023-09-20 10:54:46,11,6
,T_16_Done,2023-09-20 10:54:50,11,6
,T_48_Busy,2023-09-20 10:55:24,24,6
,T_48_Done,2023-09-20 10:55:28,24,6
,T_46_Busy,2023-09-20 10:56:50,23,6
,T_46_Done,2023-09-20 10:56:54,23,6
,T_1_Busy,2023-09-20 10:57:17,11,6
,T_1_Done,2023-09-20 10:57:21,11,6
,T_13_Busy,2023-09-20 10:57:41,0,6
,T_13_Done,2023-09-20 10:57:44,0,6
,T_43_Busy,2023-09-20 10:57:56,5,6
,T_43_Done,2023-09-20 10:58:00,5,6
,T_49_ocupied,2023-09-20 10:58:06,3,6
,T_49_waiting,2023-09-20 10:58:06,3,6
,T_32_ocupied,2023-09-20 10:58:19,10,6
,T_32_waiting,2023-09-20 10:58:19,10,6
,T_53_ocupied,2023-09-20 10:58:38,17,6
,T_53_waiting,2023-09-20 10:58:38,17,6
,T_40_ocupied,2023-09-20 10:58:42,23,6
,T_40_waiting,2023-09-20 10:58:42,23,6
,T_17_ocupied,2023-09-20 10:58:48,14,6
,T_17_waiting,2023-09-20 10:58:48,14,6
,T_1_ocupied,2023-09-20 10:58:56,2,6
,T_1_waiting,2023-09-20 10:58:56,2,6
,T_7_ocupied,2023-09-20 10:59:12,4,6
,T_7_waiting,2023-09-20 10:59:12,4,6
,T_1_Busy,2023-09-20 10:59:12,2,6
,T_17_Busy,2023-09-20 10:59:12,14,6
,T_53_Busy,2023-09-20 10:59:12,17,6
,T_49_Busy,2023-09-20 10:59:12,3,6
,T_40_Busy,2023-09-20 10:59:12,23,6
,T_32_Busy,2023-09-20 10:59:12,10,6
,T_7_Busy,2023-09-20 10:59:12,4,6
,T_1_Done,2023-09-20 10:59:17,2,6
,T_17_Done,2023-09-20 10:59:17,14,6
,T_53_Done,2023-09-20 10:59:17,17,6
,T_49_Done,2023-09-20 10:59:17,3,6
,T_40_Done,2023-09-20 10:59:17,23,6
,T_32_Done,2023-09-20 10:59:17,10,6
,T_7_Done,2023-09-20 10:59:17,4,6
,T_14_Busy,2023-09-20 11:00:14,9,6
,T_14_Done,2023-09-20 11:00:18,9,6
,T_0_Busy,2023-09-20 11:00:42,22,6
,T_0_Done,2023-09-20 11:00:46,22,6
,T_19_Busy,2023-09-20 11:01:04,4,6
,T_19_Done,2023-09-20 11:01:08,4,6
,simulation_successful,2023-09-20 11:01:08,user,6
