case_id;activity;time
;TB_enter;307
;TA_enter;314
;TB_task2;356
;TA_task1;363
;TA_task3;379
;TB_task3;379
;TC_enter;606
;TC_task1;655
;TD_enter;667
;TD_task2;716
;TC_task3;732
;TD_task3;732
;TF_enter;883
;TF_task2;932
;TE_enter;959
;TE_task1;1008
;TE_task3;1025
;TF_task3;1025
;TH_enter;1087
;TH_task2;1136
;TG_enter;1152
;TG_task1;1201
;TG_task3;1218
;TH_task3;1218
;TG_task4;1219
;TH_task4;1219
