mision, action, DateTime, org:resource, randomSeed 
,T_21_Busy,2023-09-16 17:20:42,8,50
,T_21_Done,2023-09-16 17:20:47,8,50
,T_22_Busy,2023-09-16 17:22:27,8,50
,T_22_rebooting,2023-09-16 17:22:35,8,50
,T_22_Busy,2023-09-16 17:22:58,15,50
,T_22_rebooting,2023-09-16 17:23:06,15,50
,T_22_Busy,2023-09-16 17:23:14,15,50
,T_22_rebooting,2023-09-16 17:23:23,15,50
,T_22_Busy,2023-09-16 17:23:34,18,50
,T_22_rebooting,2023-09-16 17:23:42,18,50
,T_22_Busy,2023-09-16 17:23:51,18,50
,T_22_rebooting,2023-09-16 17:24:00,18,50
,T_22_Busy,2023-09-16 17:24:33,18,50
,T_22_rebooting,2023-09-16 17:24:42,18,50
,T_22_Busy,2023-09-16 17:25:17,15,50
,T_22_rebooting,2023-09-16 17:25:24,15,50
,T_22_Busy,2023-09-16 17:25:33,15,50
,T_22_rebooting,2023-09-16 17:25:42,15,50
,T_22_Busy,2023-09-16 17:26:32,12,50
,T_22_rebooting,2023-09-16 17:26:40,12,50
,T_22_Busy,2023-09-16 17:26:47,12,50
,T_22_rebooting,2023-09-16 17:27:30,9,50
,T_22_Busy,2023-09-16 17:27:38,9,50
,T_22_rebooting,2023-09-16 17:27:47,9,50
,T_22_Busy,2023-09-16 17:27:54,8,50
,time_out,2023-09-16 17:36:05,user,50
,time_out,2023-09-16 17:36:05,user,50
,time_out,2023-09-16 17:36:06,user,50
,time_out,2023-09-16 17:36:06,user,50
