mision, action, DateTime, org:resource, randomSeed 
,T_49_Busy,2023-09-20 15:46:14,0,2
,T_49_rebooting,2023-09-20 15:46:26,0,2
,T_49_Busy,2023-09-20 15:46:38,4,2
,T_49_rebooting,2023-09-20 15:46:45,4,2
,T_49_Busy,2023-09-20 15:46:59,12,2
,T_49_rebooting,2023-09-20 15:47:10,12,2
,T_49_Busy,2023-09-20 15:47:26,29,2
,T_49_rebooting,2023-09-20 15:47:34,29,2
,T_49_Busy,2023-09-20 15:47:43,29,2
,T_49_rebooting,2023-09-20 15:47:54,29,2
,T_49_Busy,2023-09-20 15:48:22,24,2
,T_49_rebooting,2023-09-20 15:48:29,24,2
,T_49_Busy,2023-09-20 15:48:37,21,2
,T_49_rebooting,2023-09-20 15:48:44,21,2
,T_49_Busy,2023-09-20 15:48:54,21,2
,T_49_rebooting,2023-09-20 15:49:06,21,2
,T_49_Busy,2023-09-20 15:50:24,1,2
,T_49_rebooting,2023-09-20 15:50:34,1,2
,T_49_Busy,2023-09-20 15:52:06,15,2
,T_49_rebooting,2023-09-20 15:52:17,15,2
,T_49_Busy,2023-09-20 15:53:22,13,2
,T_49_rebooting,2023-09-20 15:53:33,13,2
,T_49_Busy,2023-09-20 15:53:49,28,2
,T_49_rebooting,2023-09-20 15:54:00,28,2
,T_49_Busy,2023-09-20 15:54:42,8,2
,T_49_rebooting,2023-09-20 15:54:54,8,2
,T_49_Busy,2023-09-20 15:56:36,13,2
,T_49_Done,2023-09-20 15:56:40,13,2
,T_1_Busy,2023-09-20 15:57:20,26,2
,T_1_Done,2023-09-20 15:57:24,26,2
,simulation_successful,2023-09-20 15:57:24,user,2
