mision, action, DateTime, org:resource, randomSeed 
,T_21_Busy,2023-09-15 23:10:36,11,31
,T_21_Done,2023-09-15 23:10:41,11,31
,T_22_Busy,2023-09-15 23:10:57,17,31
,T_22_Done,2023-09-15 23:11:02,17,31
,T_23_Busy,2023-09-15 23:11:48,2,31
,T_23_Done,2023-09-15 23:11:53,2,31
,T_31_ocupied,2023-09-15 23:12:25,8,31
,T_31_waiting,2023-09-15 23:12:25,8,31
,T_25_ocupied,2023-09-15 23:13:16,1,31
,T_25_waiting,2023-09-15 23:13:16,1,31
,T_26_ocupied,2023-09-15 23:13:17,7,31
,T_26_waiting,2023-09-15 23:13:17,7,31
,T_31_Busy,2023-09-15 23:14:17,17,31
,T_25_Busy,2023-09-15 23:14:17,1,31
,T_26_Busy,2023-09-15 23:14:17,7,31
,T_31_Done,2023-09-15 23:20:43,4,31
,T_25_Done,2023-09-15 23:20:43,1,31
,T_26_Done,2023-09-15 23:20:43,7,31
