case_id;activity;time
mision36;T7_enter;2023-02-06 00:00:32
mision36;T8_enter;2023-02-06 00:01:10
mision36;T7_task7;2023-02-06 00:01:21
mision36;T4_enter;2023-02-06 00:01:21
mision36;T6_enter;2023-02-06 00:01:37
mision36;T8_task8;2023-02-06 00:01:59
mision36;T4_task4;2023-02-06 00:02:10
mision36;T6_task6;2023-02-06 00:02:26
mision36;T1_enter;2023-02-06 00:03:40
mision36;T3_enter;2023-02-06 00:04:06
mision36;T1_task1;2023-02-06 00:04:29
mision36;T5_enter;2023-02-06 00:04:52
mision36;T3_task3;2023-02-06 00:04:55
mision36;T5_task5;2023-02-06 00:05:41
mision36;T2_enter;2023-02-06 00:11:51
mision36;T2_task2;2023-02-06 00:12:40
mision36;T1-T8_task9;2023-02-06 00:12:53
