case_id;activity;time
mision2;T3_enter;2023-01-02 00:00:41
mision2;T7_enter;2023-01-02 00:00:55
mision2;T8_enter;2023-01-02 00:01:06
mision2;T6_enter;2023-01-02 00:01:29
mision2;T3_task3;2023-01-02 00:01:30
mision2;T7_task7;2023-01-02 00:01:44
mision2;T4_enter;2023-01-02 00:01:50
mision2;T8_task8;2023-01-02 00:01:55
mision2;T6_task6;2023-01-02 00:02:18
mision2;T5_enter;2023-01-02 00:02:31
mision2;T4_task4;2023-01-02 00:02:39
mision2;T5_task5;2023-01-02 00:03:20
mision2;T1_enter;2023-01-02 00:05:45
mision2;T1_task1;2023-01-02 00:06:34
mision2;T2_enter;2023-01-02 00:07:09
mision2;T2_task2;2023-01-02 00:07:58
mision2;T1-T8_task9;2023-01-02 00:08:10
