case_id;activity;time
mision76;T3_enter;2023-03-19 00:00:36
mision76;T8_enter;2023-03-19 00:00:59
mision76;T3_task3;2023-03-19 00:01:25
mision76;T8_task8;2023-03-19 00:01:48
mision76;T4_enter;2023-03-19 00:01:58
mision76;T7_enter;2023-03-19 00:02:18
mision76;T4_task4;2023-03-19 00:02:47
mision76;T7_task7;2023-03-19 00:03:07
mision76;T1_enter;2023-03-19 00:03:10
mision76;T1_task1;2023-03-19 00:03:59
mision76;T6_enter;2023-03-19 00:04:55
mision76;T6_task6;2023-03-19 00:05:44
mision76;T5_enter;2023-03-19 00:08:50
mision76;T2_enter;2023-03-19 00:09:00
mision76;T5_task5;2023-03-19 00:09:39
mision76;T2_task2;2023-03-19 00:09:49
mision76;T1-T8_task9;2023-03-19 00:10:01
