case_id;activity;time
mision51;T8_enter;2023-02-21 00:00:51
mision51;T3_enter;2023-02-21 00:00:54
mision51;T4_enter;2023-02-21 00:01:16
mision51;T6_enter;2023-02-21 00:01:17
mision51;T8_task8;2023-02-21 00:01:40
mision51;T3_task3;2023-02-21 00:01:43
mision51;T4_task4;2023-02-21 00:02:05
mision51;T6_task6;2023-02-21 00:02:06
mision51;T7_enter;2023-02-21 00:02:06
mision51;T2_enter;2023-02-21 00:02:27
mision51;T7_task7;2023-02-21 00:02:55
mision51;T2_task2;2023-02-21 00:03:16
mision51;T1_enter;2023-02-21 00:05:17
mision51;T1_task1;2023-02-21 00:06:06
mision51;T5_enter;2023-02-21 00:07:50
mision51;T5_task5;2023-02-21 00:08:39
mision51;T1-T8_task9;2023-02-21 00:08:52
