case_id;activity;time
mision79;T3_enter;2023-03-22 00:00:43
mision79;T6_enter;2023-03-22 00:01:25
mision79;T3_task3;2023-03-22 00:01:32
mision79;T8_enter;2023-03-22 00:01:34
mision79;T2_enter;2023-03-22 00:01:53
mision79;T7_enter;2023-03-22 00:02:05
mision79;T6_task6;2023-03-22 00:02:14
mision79;T8_task8;2023-03-22 00:02:23
mision79;T2_task2;2023-03-22 00:02:42
mision79;T7_task7;2023-03-22 00:02:54
mision79;T1_enter;2023-03-22 00:05:19
mision79;T1_task1;2023-03-22 00:06:08
mision79;T4_enter;2023-03-22 00:11:03
mision79;T4_task4;2023-03-22 00:11:52
mision79;T5_enter;2023-03-22 00:33:17
mision79;T5_task5;2023-03-22 00:34:06
mision79;T1-T8_task9;2023-03-22 00:34:18
