case_id;activity;time
mision33;T3_enter;2023-02-03 00:00:43
mision33;T4_enter;2023-02-03 00:01:18
mision33;T3_task3;2023-02-03 00:01:32
mision33;T7_enter;2023-02-03 00:01:39
mision33;T2_enter;2023-02-03 00:01:55
mision33;T4_task4;2023-02-03 00:02:07
mision33;T7_task7;2023-02-03 00:02:28
mision33;T1_enter;2023-02-03 00:02:44
mision33;T2_task2;2023-02-03 00:02:44
mision33;T1_task1;2023-02-03 00:03:33
mision33;T6_enter;2023-02-03 00:03:45
mision33;T8_enter;2023-02-03 00:04:23
mision33;T6_task6;2023-02-03 00:04:34
mision33;T8_task8;2023-02-03 00:05:12
mision33;T5_enter;2023-02-03 00:15:04
mision33;T5_task5;2023-02-03 00:15:53
mision33;T1-T8_task9;2023-02-03 00:16:06
