case_id;activity;time
mision61;T3_enter;2023-03-04 00:00:49
mision61;T8_enter;2023-03-04 00:01:01
mision61;T4_enter;2023-03-04 00:01:09
mision61;T7_enter;2023-03-04 00:01:38
mision61;T3_task3;2023-03-04 00:01:38
mision61;T8_task8;2023-03-04 00:01:50
mision61;T4_task4;2023-03-04 00:01:58
mision61;T7_task7;2023-03-04 00:02:27
mision61;T6_enter;2023-03-04 00:02:39
mision61;T1_enter;2023-03-04 00:02:55
mision61;T6_task6;2023-03-04 00:03:28
mision61;T1_task1;2023-03-04 00:03:44
mision61;T5_enter;2023-03-04 00:03:48
mision61;T5_task5;2023-03-04 00:04:37
mision61;T2_enter;2023-03-04 00:07:38
mision61;T2_task2;2023-03-04 00:08:27
mision61;T1-T8_task9;2023-03-04 00:08:39
