case_id;activity;time
mision28;T3_enter;2023-01-28 00:01:43
mision28;T4_enter;2023-01-28 00:01:49
mision28;T8_enter;2023-01-28 00:01:50
mision28;T3_task3;2023-01-28 00:02:32
mision28;T4_task4;2023-01-28 00:02:38
mision28;T8_task8;2023-01-28 00:02:39
mision28;T7_enter;2023-01-28 00:02:41
mision28;T6_enter;2023-01-28 00:03:28
mision28;T7_task7;2023-01-28 00:03:30
mision28;T2_enter;2023-01-28 00:04:01
mision28;T6_task6;2023-01-28 00:04:17
mision28;T2_task2;2023-01-28 00:04:50
mision28;T1_enter;2023-01-28 00:07:31
mision28;T1_task1;2023-01-28 00:08:20
mision28;T5_enter;2023-01-28 00:25:39
mision28;T5_task5;2023-01-28 00:26:28
mision28;T1-T8_task9;2023-01-28 00:26:40
