case_id;activity;time
mision94;T7_enter;2023-04-06 00:00:21
mision94;T6_enter;2023-04-06 00:01:10
mision94;T7_task7;2023-04-06 00:01:10
mision94;T4_enter;2023-04-06 00:01:50
mision94;T6_task6;2023-04-06 00:01:59
mision94;T3_enter;2023-04-06 00:02:26
mision94;T1_enter;2023-04-06 00:02:33
mision94;T4_task4;2023-04-06 00:02:39
mision94;T3_task3;2023-04-06 00:03:15
mision94;T1_task1;2023-04-06 00:03:22
mision94;T2_enter;2023-04-06 00:03:58
mision94;T8_enter;2023-04-06 00:04:17
mision94;T2_task2;2023-04-06 00:04:47
mision94;T8_task8;2023-04-06 00:05:06
mision94;T5_enter;2023-04-06 00:25:26
mision94;T5_task5;2023-04-06 00:26:15
mision94;T1-T8_task9;2023-04-06 00:26:27
