case_id;activity;time
mision89;T3_enter;2023-04-01 00:00:38
mision89;T8_enter;2023-04-01 00:00:48
mision89;T4_enter;2023-04-01 00:01:19
mision89;T3_task3;2023-04-01 00:01:27
mision89;T8_task8;2023-04-01 00:01:37
mision89;T2_enter;2023-04-01 00:01:54
mision89;T4_task4;2023-04-01 00:02:08
mision89;T6_enter;2023-04-01 00:02:37
mision89;T2_task2;2023-04-01 00:02:43
mision89;T6_task6;2023-04-01 00:03:26
mision89;T7_enter;2023-04-01 00:03:29
mision89;T7_task7;2023-04-01 00:04:18
mision89;T1_enter;2023-04-01 00:05:23
mision89;T1_task1;2023-04-01 00:06:12
mision89;T5_enter;2023-04-01 00:06:38
mision89;T5_task5;2023-04-01 00:07:27
mision89;T1-T8_task9;2023-04-01 00:07:40
