case_id;activity;time
mision14;T7_enter;2023-01-14 00:01:19
mision14;T4_enter;2023-01-14 00:01:27
mision14;T2_enter;2023-01-14 00:01:29
mision14;T8_enter;2023-01-14 00:01:44
mision14;T7_task7;2023-01-14 00:02:08
mision14;T4_task4;2023-01-14 00:02:16
mision14;T2_task2;2023-01-14 00:02:18
mision14;T3_enter;2023-01-14 00:02:20
mision14;T8_task8;2023-01-14 00:02:33
mision14;T6_enter;2023-01-14 00:02:41
mision14;T1_enter;2023-01-14 00:02:49
mision14;T3_task3;2023-01-14 00:03:09
mision14;T6_task6;2023-01-14 00:03:30
mision14;T1_task1;2023-01-14 00:03:38
mision14;T5_enter;2023-01-14 00:31:58
mision14;T5_task5;2023-01-14 00:32:47
mision14;T1-T8_task9;2023-01-14 00:32:59
