case_id;activity;time
mision46;T7_enter;2023-02-16 00:01:10
mision46;T4_enter;2023-02-16 00:01:25
mision46;T6_enter;2023-02-16 00:01:59
mision46;T7_task7;2023-02-16 00:01:59
mision46;T4_task4;2023-02-16 00:02:14
mision46;T6_task6;2023-02-16 00:02:48
mision46;T5_enter;2023-02-16 00:02:58
mision46;T5_task5;2023-02-16 00:03:47
mision46;T8_enter;2023-02-16 00:03:58
mision46;T2_enter;2023-02-16 00:04:44
mision46;T8_task8;2023-02-16 00:04:47
mision46;T1_enter;2023-02-16 00:05:00
mision46;T3_enter;2023-02-16 00:05:03
mision46;T2_task2;2023-02-16 00:05:33
mision46;T1_task1;2023-02-16 00:05:49
mision46;T3_task3;2023-02-16 00:05:52
mision46;T1-T8_task9;2023-02-16 00:06:05
