case_id;activity;time
mision6;T3_enter;2023-01-06 00:00:32
mision6;T8_enter;2023-01-06 00:00:56
mision6;T7_enter;2023-01-06 00:01:15
mision6;T3_task3;2023-01-06 00:01:21
mision6;T4_enter;2023-01-06 00:01:38
mision6;T8_task8;2023-01-06 00:01:45
mision6;T7_task7;2023-01-06 00:02:04
mision6;T5_enter;2023-01-06 00:02:22
mision6;T4_task4;2023-01-06 00:02:27
mision6;T5_task5;2023-01-06 00:03:11
mision6;T1_enter;2023-01-06 00:04:44
mision6;T1_task1;2023-01-06 00:05:33
mision6;T2_enter;2023-01-06 00:05:45
mision6;T2_task2;2023-01-06 00:06:34
mision6;T6_enter;2023-01-06 00:27:47
mision6;T6_task6;2023-01-06 00:28:36
mision6;T1-T8_task9;2023-01-06 00:28:48
