case_id;activity;time
mision22;T7_enter;2023-01-22 00:00:25
mision22;T7_task7;2023-01-22 00:01:14
mision22;T8_enter;2023-01-22 00:01:40
mision22;T6_enter;2023-01-22 00:01:43
mision22;T3_enter;2023-01-22 00:01:47
mision22;T8_task8;2023-01-22 00:02:29
mision22;T6_task6;2023-01-22 00:02:32
mision22;T3_task3;2023-01-22 00:02:36
mision22;T2_enter;2023-01-22 00:04:30
mision22;T1_enter;2023-01-22 00:04:45
mision22;T2_task2;2023-01-22 00:05:19
mision22;T1_task1;2023-01-22 00:05:34
mision22;T4_enter;2023-01-22 00:05:52
mision22;T4_task4;2023-01-22 00:06:41
mision22;T5_enter;2023-01-22 00:37:55
mision22;T5_task5;2023-01-22 00:38:44
mision22;T1-T8_task9;2023-01-22 00:38:56
