case_id;activity;time
mision41;T4_enter;2023-02-11 00:00:43
mision41;T4_task4;2023-02-11 00:01:32
mision41;T8_enter;2023-02-11 00:01:41
mision41;T3_enter;2023-02-11 00:01:54
mision41;T8_task8;2023-02-11 00:02:30
mision41;T3_task3;2023-02-11 00:02:43
mision41;T2_enter;2023-02-11 00:02:47
mision41;T2_task2;2023-02-11 00:03:36
mision41;T7_enter;2023-02-11 00:04:13
mision41;T1_enter;2023-02-11 00:04:20
mision41;T7_task7;2023-02-11 00:05:02
mision41;T1_task1;2023-02-11 00:05:09
mision41;T6_enter;2023-02-11 00:07:26
mision41;T5_enter;2023-02-11 00:08:12
mision41;T6_task6;2023-02-11 00:08:15
mision41;T5_task5;2023-02-11 00:09:01
mision41;T1-T8_task9;2023-02-11 00:09:14
