case_id;activity;time
mision20;T3_enter;2023-01-20 00:00:21
mision20;T4_enter;2023-01-20 00:00:44
mision20;T7_enter;2023-01-20 00:00:57
mision20;T3_task3;2023-01-20 00:01:10
mision20;T4_task4;2023-01-20 00:01:33
mision20;T8_enter;2023-01-20 00:01:34
mision20;T7_task7;2023-01-20 00:01:46
mision20;T6_enter;2023-01-20 00:01:58
mision20;T8_task8;2023-01-20 00:02:23
mision20;T6_task6;2023-01-20 00:02:47
mision20;T1_enter;2023-01-20 00:02:58
mision20;T1_task1;2023-01-20 00:03:47
mision20;T5_enter;2023-01-20 00:07:09
mision20;T5_task5;2023-01-20 00:07:58
mision20;T2_enter;2023-01-20 00:21:10
mision20;T2_task2;2023-01-20 00:21:59
mision20;T1-T8_task9;2023-01-20 00:22:12
