case_id;activity;time
mision3;T7_enter;2023-01-03 00:00:41
mision3;T8_enter;2023-01-03 00:00:57
mision3;T7_task7;2023-01-03 00:01:30
mision3;T6_enter;2023-01-03 00:01:36
mision3;T4_enter;2023-01-03 00:01:44
mision3;T8_task8;2023-01-03 00:01:46
mision3;T6_task6;2023-01-03 00:02:25
mision3;T4_task4;2023-01-03 00:02:33
mision3;T5_enter;2023-01-03 00:02:43
mision3;T1_enter;2023-01-03 00:03:29
mision3;T5_task5;2023-01-03 00:03:32
mision3;T1_task1;2023-01-03 00:04:18
mision3;T3_enter;2023-01-03 00:04:24
mision3;T3_task3;2023-01-03 00:05:13
mision3;T2_enter;2023-01-03 00:30:37
mision3;T2_task2;2023-01-03 00:31:26
mision3;T1-T8_task9;2023-01-03 00:31:38
