case_id;activity;time
mision18;T7_enter;2023-01-18 00:00:43
mision18;T8_enter;2023-01-18 00:01:26
mision18;T7_task7;2023-01-18 00:01:32
mision18;T4_enter;2023-01-18 00:01:38
mision18;T6_enter;2023-01-18 00:01:42
mision18;T8_task8;2023-01-18 00:02:15
mision18;T2_enter;2023-01-18 00:02:23
mision18;T4_task4;2023-01-18 00:02:27
mision18;T6_task6;2023-01-18 00:02:31
mision18;T5_enter;2023-01-18 00:03:00
mision18;T1_enter;2023-01-18 00:03:06
mision18;T2_task2;2023-01-18 00:03:12
mision18;T5_task5;2023-01-18 00:03:49
mision18;T1_task1;2023-01-18 00:03:55
mision18;T3_enter;2023-01-18 00:08:43
mision18;T3_task3;2023-01-18 00:09:32
mision18;T1-T8_task9;2023-01-18 00:09:44
