case_id;activity;time
mision65;T3_enter;2023-03-08 00:00:47
mision65;T8_enter;2023-03-08 00:01:13
mision65;T3_task3;2023-03-08 00:01:36
mision65;T7_enter;2023-03-08 00:01:53
mision65;T8_task8;2023-03-08 00:02:02
mision65;T2_enter;2023-03-08 00:02:13
mision65;T7_task7;2023-03-08 00:02:42
mision65;T6_enter;2023-03-08 00:02:55
mision65;T2_task2;2023-03-08 00:03:02
mision65;T6_task6;2023-03-08 00:03:44
mision65;T1_enter;2023-03-08 00:05:09
mision65;T1_task1;2023-03-08 00:05:58
mision65;T5_enter;2023-03-08 00:13:36
mision65;T5_task5;2023-03-08 00:14:25
mision65;T4_enter;2023-03-08 00:23:23
mision65;T4_task4;2023-03-08 00:24:12
mision65;T1-T8_task9;2023-03-08 00:24:24
