case_id;activity;time
mision49;T3_enter;2023-02-19 00:00:24
mision49;T8_enter;2023-02-19 00:00:48
mision49;T7_enter;2023-02-19 00:01:03
mision49;T3_task3;2023-02-19 00:01:13
mision49;T8_task8;2023-02-19 00:01:37
mision49;T2_enter;2023-02-19 00:01:47
mision49;T7_task7;2023-02-19 00:01:52
mision49;T5_enter;2023-02-19 00:01:55
mision49;T2_task2;2023-02-19 00:02:36
mision49;T5_task5;2023-02-19 00:02:44
mision49;T1_enter;2023-02-19 00:03:35
mision49;T1_task1;2023-02-19 00:04:24
mision49;T4_enter;2023-02-19 00:08:48
mision49;T4_task4;2023-02-19 00:09:37
mision49;T6_enter;2023-02-19 00:12:56
mision49;T6_task6;2023-02-19 00:13:45
mision49;T1-T8_task9;2023-02-19 00:13:58
