case_id;activity;time
mision24;T8_enter;2023-01-24 00:00:36
mision24;T7_enter;2023-01-24 00:00:43
mision24;T8_task8;2023-01-24 00:01:25
mision24;T7_task7;2023-01-24 00:01:32
mision24;T6_enter;2023-01-24 00:01:35
mision24;T3_enter;2023-01-24 00:01:55
mision24;T6_task6;2023-01-24 00:02:24
mision24;T3_task3;2023-01-24 00:02:44
mision24;T5_enter;2023-01-24 00:02:48
mision24;T5_task5;2023-01-24 00:03:37
mision24;T2_enter;2023-01-24 00:04:13
mision24;T2_task2;2023-01-24 00:05:02
mision24;T4_enter;2023-01-24 00:14:13
mision24;T4_task4;2023-01-24 00:15:02
mision24;T1_enter;2023-01-24 00:19:04
mision24;T1_task1;2023-01-24 00:19:53
mision24;T1-T8_task9;2023-01-24 00:20:06
