case_id;activity;time
mision44;T3_enter;2023-02-14 00:00:34
mision44;T7_enter;2023-02-14 00:00:40
mision44;T3_task3;2023-02-14 00:01:23
mision44;T7_task7;2023-02-14 00:01:29
mision44;T6_enter;2023-02-14 00:01:33
mision44;T8_enter;2023-02-14 00:01:44
mision44;T6_task6;2023-02-14 00:02:22
mision44;T8_task8;2023-02-14 00:02:33
mision44;T5_enter;2023-02-14 00:02:48
mision44;T5_task5;2023-02-14 00:03:37
mision44;T2_enter;2023-02-14 00:05:55
mision44;T1_enter;2023-02-14 00:06:32
mision44;T2_task2;2023-02-14 00:06:44
mision44;T1_task1;2023-02-14 00:07:21
mision44;T4_enter;2023-02-14 00:10:51
mision44;T4_task4;2023-02-14 00:11:40
mision44;T1-T8_task9;2023-02-14 00:11:52
