case_id;activity;time
mision29;T3_enter;2023-01-29 00:00:33
mision29;T7_enter;2023-01-29 00:01:08
mision29;T8_enter;2023-01-29 00:01:20
mision29;T3_task3;2023-01-29 00:01:22
mision29;T4_enter;2023-01-29 00:01:37
mision29;T7_task7;2023-01-29 00:01:57
mision29;T8_task8;2023-01-29 00:02:09
mision29;T6_enter;2023-01-29 00:02:25
mision29;T4_task4;2023-01-29 00:02:26
mision29;T1_enter;2023-01-29 00:02:57
mision29;T6_task6;2023-01-29 00:03:14
mision29;T5_enter;2023-01-29 00:03:41
mision29;T1_task1;2023-01-29 00:03:46
mision29;T5_task5;2023-01-29 00:04:30
mision29;T2_enter;2023-01-29 00:16:31
mision29;T2_task2;2023-01-29 00:17:20
mision29;T1-T8_task9;2023-01-29 00:17:32
