case_id;activity;time
mision60;T8_enter;2023-03-03 00:00:52
mision60;T4_enter;2023-03-03 00:01:08
mision60;T8_task8;2023-03-03 00:01:41
mision60;T4_task4;2023-03-03 00:01:57
mision60;T7_enter;2023-03-03 00:02:01
mision60;T3_enter;2023-03-03 00:02:42
mision60;T7_task7;2023-03-03 00:02:50
mision60;T6_enter;2023-03-03 00:03:04
mision60;T3_task3;2023-03-03 00:03:31
mision60;T2_enter;2023-03-03 00:03:37
mision60;T6_task6;2023-03-03 00:03:53
mision60;T5_enter;2023-03-03 00:04:18
mision60;T2_task2;2023-03-03 00:04:26
mision60;T1_enter;2023-03-03 00:04:59
mision60;T5_task5;2023-03-03 00:05:07
mision60;T1_task1;2023-03-03 00:05:48
mision60;T1-T8_task9;2023-03-03 00:06:01
