case_id;activity;time
mision17;T4_enter;2023-01-17 00:00:53
mision17;T7_enter;2023-01-17 00:01:02
mision17;T3_enter;2023-01-17 00:01:18
mision17;T4_task4;2023-01-17 00:01:42
mision17;T7_task7;2023-01-17 00:01:51
mision17;T3_task3;2023-01-17 00:02:07
mision17;T6_enter;2023-01-17 00:03:13
mision17;T8_enter;2023-01-17 00:03:22
mision17;T6_task6;2023-01-17 00:04:02
mision17;T8_task8;2023-01-17 00:04:11
mision17;T1_enter;2023-01-17 00:06:13
mision17;T2_enter;2023-01-17 00:06:49
mision17;T1_task1;2023-01-17 00:07:02
mision17;T2_task2;2023-01-17 00:07:38
mision17;T5_enter;2023-01-17 00:16:16
mision17;T5_task5;2023-01-17 00:17:05
mision17;T1-T8_task9;2023-01-17 00:17:17
