case_id;activity;time
mision55;T7_enter;2023-02-25 00:00:47
mision55;T8_enter;2023-02-25 00:01:29
mision55;T7_task7;2023-02-25 00:01:36
mision55;T2_enter;2023-02-25 00:01:50
mision55;T8_task8;2023-02-25 00:02:18
mision55;T1_enter;2023-02-25 00:02:28
mision55;T2_task2;2023-02-25 00:02:39
mision55;T1_task1;2023-02-25 00:03:17
mision55;T6_enter;2023-02-25 00:04:34
mision55;T5_enter;2023-02-25 00:04:57
mision55;T6_task6;2023-02-25 00:05:23
mision55;T5_task5;2023-02-25 00:05:46
mision55;T3_enter;2023-02-25 00:10:17
mision55;T3_task3;2023-02-25 00:11:06
mision55;T4_enter;2023-02-25 00:17:20
mision55;T4_task4;2023-02-25 00:18:09
mision55;T1-T8_task9;2023-02-25 00:18:21
