case_id;activity;time
mision86;T4_enter;2023-03-29 00:00:40
mision86;T7_enter;2023-03-29 00:00:54
mision86;T8_enter;2023-03-29 00:00:54
mision86;T4_task4;2023-03-29 00:01:29
mision86;T7_task7;2023-03-29 00:01:43
mision86;T8_task8;2023-03-29 00:01:43
mision86;T3_enter;2023-03-29 00:03:59
mision86;T6_enter;2023-03-29 00:04:14
mision86;T2_enter;2023-03-29 00:04:45
mision86;T3_task3;2023-03-29 00:04:48
mision86;T5_enter;2023-03-29 00:05:01
mision86;T6_task6;2023-03-29 00:05:03
mision86;T2_task2;2023-03-29 00:05:34
mision86;T1_enter;2023-03-29 00:05:46
mision86;T5_task5;2023-03-29 00:05:50
mision86;T1_task1;2023-03-29 00:06:35
mision86;T1-T8_task9;2023-03-29 00:06:47
