case_id;activity;time
mision43;T3_enter;2023-02-13 00:00:25
mision43;T7_enter;2023-02-13 00:00:54
mision43;T3_task3;2023-02-13 00:01:14
mision43;T8_enter;2023-02-13 00:01:20
mision43;T4_enter;2023-02-13 00:01:42
mision43;T7_task7;2023-02-13 00:01:43
mision43;T8_task8;2023-02-13 00:02:09
mision43;T6_enter;2023-02-13 00:02:17
mision43;T4_task4;2023-02-13 00:02:31
mision43;T6_task6;2023-02-13 00:03:06
mision43;T1_enter;2023-02-13 00:05:42
mision43;T1_task1;2023-02-13 00:06:31
mision43;T5_enter;2023-02-13 00:08:52
mision43;T2_enter;2023-02-13 00:09:38
mision43;T5_task5;2023-02-13 00:09:41
mision43;T2_task2;2023-02-13 00:10:27
mision43;T1-T8_task9;2023-02-13 00:10:40
