case_id;activity;time
mision92;T7_enter;2023-04-04 00:00:24
mision92;T3_enter;2023-04-04 00:00:42
mision92;T7_task7;2023-04-04 00:01:13
mision92;T8_enter;2023-04-04 00:01:25
mision92;T3_task3;2023-04-04 00:01:31
mision92;T4_enter;2023-04-04 00:01:54
mision92;T8_task8;2023-04-04 00:02:14
mision92;T4_task4;2023-04-04 00:02:43
mision92;T2_enter;2023-04-04 00:04:08
mision92;T2_task2;2023-04-04 00:04:57
mision92;T1_enter;2023-04-04 00:05:24
mision92;T1_task1;2023-04-04 00:06:13
mision92;T5_enter;2023-04-04 00:07:51
mision92;T5_task5;2023-04-04 00:08:40
mision92;T6_enter;2023-04-04 00:23:01
mision92;T6_task6;2023-04-04 00:23:50
mision92;T1-T8_task9;2023-04-04 00:24:02
