case_id;activity;time
mision95;T7_enter;2023-04-07 00:00:21
mision95;T6_enter;2023-04-07 00:01:10
mision95;T7_task7;2023-04-07 00:01:10
mision95;T4_enter;2023-04-07 00:01:50
mision95;T6_task6;2023-04-07 00:01:59
mision95;T3_enter;2023-04-07 00:02:26
mision95;T1_enter;2023-04-07 00:02:33
mision95;T4_task4;2023-04-07 00:02:39
mision95;T3_task3;2023-04-07 00:03:15
mision95;T1_task1;2023-04-07 00:03:22
mision95;T2_enter;2023-04-07 00:03:58
mision95;T8_enter;2023-04-07 00:04:17
mision95;T2_task2;2023-04-07 00:04:47
mision95;T8_task8;2023-04-07 00:05:06
mision95;T5_enter;2023-04-07 00:25:26
mision95;T5_task5;2023-04-07 00:26:15
mision95;T1-T8_task9;2023-04-07 00:26:27
