case_id;activity;time
mision12;T3_enter;2023-01-12 00:00:37
mision12;T7_enter;2023-01-12 00:00:51
mision12;T8_enter;2023-01-12 00:01:14
mision12;T3_task3;2023-01-12 00:01:26
mision12;T7_task7;2023-01-12 00:01:40
mision12;T2_enter;2023-01-12 00:01:41
mision12;T4_enter;2023-01-12 00:01:48
mision12;T8_task8;2023-01-12 00:02:03
mision12;T2_task2;2023-01-12 00:02:30
mision12;T4_task4;2023-01-12 00:02:37
mision12;T6_enter;2023-01-12 00:03:27
mision12;T6_task6;2023-01-12 00:04:16
mision12;T5_enter;2023-01-12 00:15:20
mision12;T5_task5;2023-01-12 00:16:09
mision12;T1_enter;2023-01-12 00:24:27
mision12;T1_task1;2023-01-12 00:25:16
mision12;T1-T8_task9;2023-01-12 00:25:29
