case_id;activity;time
mision64;T7_enter;2023-03-07 00:00:17
mision64;T4_enter;2023-03-07 00:00:53
mision64;T7_task7;2023-03-07 00:01:06
mision64;T3_enter;2023-03-07 00:01:34
mision64;T8_enter;2023-03-07 00:01:35
mision64;T4_task4;2023-03-07 00:01:42
mision64;T2_enter;2023-03-07 00:01:58
mision64;T3_task3;2023-03-07 00:02:23
mision64;T8_task8;2023-03-07 00:02:24
mision64;T2_task2;2023-03-07 00:02:47
mision64;T6_enter;2023-03-07 00:03:32
mision64;T6_task6;2023-03-07 00:04:21
mision64;T1_enter;2023-03-07 00:05:14
mision64;T1_task1;2023-03-07 00:06:03
mision64;T5_enter;2023-03-07 00:07:49
mision64;T5_task5;2023-03-07 00:08:38
mision64;T1-T8_task9;2023-03-07 00:08:50
