case_id;activity;time
mision26;T3_enter;2023-01-26 00:00:51
mision26;T8_enter;2023-01-26 00:01:01
mision26;T3_task3;2023-01-26 00:01:40
mision26;T8_task8;2023-01-26 00:01:50
mision26;T6_enter;2023-01-26 00:02:07
mision26;T7_enter;2023-01-26 00:02:10
mision26;T6_task6;2023-01-26 00:02:56
mision26;T7_task7;2023-01-26 00:02:59
mision26;T4_enter;2023-01-26 00:03:28
mision26;T4_task4;2023-01-26 00:04:17
mision26;T2_enter;2023-01-26 00:05:34
mision26;T2_task2;2023-01-26 00:06:23
mision26;T1_enter;2023-01-26 00:10:44
mision26;T1_task1;2023-01-26 00:11:33
mision26;T5_enter;2023-01-26 00:41:17
mision26;T5_task5;2023-01-26 00:42:06
mision26;T1-T8_task9;2023-01-26 00:42:18
