case_id;activity;time
mision10;T3_enter;2023-01-10 00:00:43
mision10;T4_enter;2023-01-10 00:01:08
mision10;T7_enter;2023-01-10 00:01:18
mision10;T3_task3;2023-01-10 00:01:32
mision10;T8_enter;2023-01-10 00:01:34
mision10;T4_task4;2023-01-10 00:01:57
mision10;T7_task7;2023-01-10 00:02:07
mision10;T8_task8;2023-01-10 00:02:23
mision10;T5_enter;2023-01-10 00:03:55
mision10;T5_task5;2023-01-10 00:04:44
mision10;T2_enter;2023-01-10 00:06:27
mision10;T2_task2;2023-01-10 00:07:16
mision10;T6_enter;2023-01-10 00:07:37
mision10;T1_enter;2023-01-10 00:08:16
mision10;T6_task6;2023-01-10 00:08:26
mision10;T1_task1;2023-01-10 00:09:05
mision10;T1-T8_task9;2023-01-10 00:09:18
