case_id;activity;time
mision88;T8_enter;2023-03-31 00:00:41
mision88;T3_enter;2023-03-31 00:00:42
mision88;T8_task8;2023-03-31 00:01:30
mision88;T3_task3;2023-03-31 00:01:31
mision88;T6_enter;2023-03-31 00:01:31
mision88;T7_enter;2023-03-31 00:01:44
mision88;T4_enter;2023-03-31 00:02:03
mision88;T6_task6;2023-03-31 00:02:20
mision88;T7_task7;2023-03-31 00:02:33
mision88;T4_task4;2023-03-31 00:02:52
mision88;T1_enter;2023-03-31 00:03:59
mision88;T1_task1;2023-03-31 00:04:48
mision88;T2_enter;2023-03-31 00:07:06
mision88;T2_task2;2023-03-31 00:07:55
mision88;T5_enter;2023-03-31 00:15:08
mision88;T5_task5;2023-03-31 00:15:57
mision88;T1-T8_task9;2023-03-31 00:16:09
