case_id;activity;time
mision63;T7_enter;2023-03-06 00:00:30
mision63;T3_enter;2023-03-06 00:00:44
mision63;T7_task7;2023-03-06 00:01:19
mision63;T8_enter;2023-03-06 00:01:29
mision63;T3_task3;2023-03-06 00:01:33
mision63;T4_enter;2023-03-06 00:01:47
mision63;T6_enter;2023-03-06 00:01:50
mision63;T2_enter;2023-03-06 00:02:18
mision63;T8_task8;2023-03-06 00:02:18
mision63;T4_task4;2023-03-06 00:02:36
mision63;T6_task6;2023-03-06 00:02:39
mision63;T2_task2;2023-03-06 00:03:07
mision63;T1_enter;2023-03-06 00:12:47
mision63;T1_task1;2023-03-06 00:13:36
mision63;T5_enter;2023-03-06 00:14:23
mision63;T5_task5;2023-03-06 00:15:12
mision63;T1-T8_task9;2023-03-06 00:15:24
