case_id;activity;time
mision54;T3_enter;2023-02-24 00:00:46
mision54;T7_enter;2023-02-24 00:00:47
mision54;T4_enter;2023-02-24 00:01:30
mision54;T3_task3;2023-02-24 00:01:35
mision54;T7_task7;2023-02-24 00:01:36
mision54;T8_enter;2023-02-24 00:01:59
mision54;T2_enter;2023-02-24 00:02:13
mision54;T4_task4;2023-02-24 00:02:19
mision54;T6_enter;2023-02-24 00:02:37
mision54;T8_task8;2023-02-24 00:02:48
mision54;T2_task2;2023-02-24 00:03:02
mision54;T6_task6;2023-02-24 00:03:26
mision54;T5_enter;2023-02-24 00:07:00
mision54;T5_task5;2023-02-24 00:07:49
mision54;T1_enter;2023-02-24 00:12:51
mision54;T1_task1;2023-02-24 00:13:40
mision54;T1-T8_task9;2023-02-24 00:13:52
