case_id;activity;time
mision84;T7_enter;2023-03-27 00:00:40
mision84;T2_enter;2023-03-27 00:00:57
mision84;T4_enter;2023-03-27 00:00:58
mision84;T3_enter;2023-03-27 00:01:19
mision84;T7_task7;2023-03-27 00:01:29
mision84;T2_task2;2023-03-27 00:01:46
mision84;T4_task4;2023-03-27 00:01:47
mision84;T8_enter;2023-03-27 00:01:53
mision84;T3_task3;2023-03-27 00:02:08
mision84;T8_task8;2023-03-27 00:02:42
mision84;T5_enter;2023-03-27 00:03:23
mision84;T5_task5;2023-03-27 00:04:12
mision84;T1_enter;2023-03-27 00:05:50
mision84;T1_task1;2023-03-27 00:06:39
mision84;T6_enter;2023-03-27 00:20:29
mision84;T6_task6;2023-03-27 00:21:18
mision84;T1-T8_task9;2023-03-27 00:21:31
