mision, action, DateTime, org:resource, randomSeed 
,T_0_Busy,2023-09-13 00:00:11,0,1
,T_0_Done,2023-09-13 00:00:16,0,1
,T_1_Busy,2023-09-13 00:00:20,2,1
,T_1_Done,2023-09-13 00:00:25,2,1
,T_2_ocupied,2023-09-13 00:00:33,5,1
,T_2_waiting,2023-09-13 00:00:33,5,1
,T_3_ocupied,2023-09-13 00:00:50,3,1
,T_3_waiting,2023-09-13 00:00:50,3,1
,T_2_busy,2023-09-13 00:00:50,5,1
,T_3_busy,2023-09-13 00:00:50,3,1
,T_2_done,2023-09-13 00:00:55,5,1
,T_3_done,2023-09-13 00:00:55,3,1
,T_4_Busy,2023-09-13 00:01:01,2,1
,T_4_Done,2023-09-13 00:01:06,2,1
,T_5_Busy,2023-09-13 00:01:27,3,1
,T_5_Done,2023-09-13 00:01:31,3,1
,T_1_ocupied,2023-09-13 00:01:45,0,1
,T_1_waiting,2023-09-13 00:01:45,0,1
,T_0_ocupied,2023-09-13 00:01:52,4,1
,T_0_waiting,2023-09-13 00:01:52,4,1
,T_0_busy,2023-09-13 00:01:52,4,1
,T_1_busy,2023-09-13 00:01:52,0,1
,T_0_done,2023-09-13 00:01:57,4,1
,T_1_done,2023-09-13 00:01:57,0,1
