mision, action, DateTime, org:resource, randomSeed 
,T_0_Busy,2023-09-13 00:03:22,1,95
,T_0_Done,2023-09-13 00:03:26,1,95
,T_1_Busy,2023-09-13 00:03:57,1,95
,T_1_Done,2023-09-13 00:04:02,1,95
,T_2_ocupied,2023-09-13 00:04:13,2,95
,T_2_waiting,2023-09-13 00:04:13,2,95
,T_3_ocupied,2023-09-13 00:04:21,5,95
,T_3_waiting,2023-09-13 00:04:21,5,95
,T_2_busy,2023-09-13 00:04:21,2,95
,T_3_busy,2023-09-13 00:04:21,5,95
,T_2_done,2023-09-13 00:04:26,2,95
,T_3_done,2023-09-13 00:04:26,5,95
,T_4_Busy,2023-09-13 00:05:17,5,95
,T_4_Done,2023-09-13 00:05:22,5,95
,T_5_Busy,2023-09-13 00:05:32,0,95
,T_5_Done,2023-09-13 00:05:37,0,95
,T_1_ocupied,2023-09-13 00:05:50,1,95
,T_1_waiting,2023-09-13 00:05:50,1,95
,T_0_ocupied,2023-09-13 00:05:59,3,95
,T_0_waiting,2023-09-13 00:05:59,3,95
,T_0_busy,2023-09-13 00:05:59,3,95
,T_1_busy,2023-09-13 00:05:59,1,95
,T_0_done,2023-09-13 00:06:04,3,95
,T_1_done,2023-09-13 00:06:04,1,95
