mision, action, DateTime, org:resource, randomSeed 
,T_0_Busy,2023-09-13 00:00:45,2,22
,T_0_Done,2023-09-13 00:00:50,2,22
,T_1_Busy,2023-09-13 00:01:10,0,22
,T_1_Done,2023-09-13 00:01:15,0,22
,T_2_ocupied,2023-09-13 00:01:27,4,22
,T_2_waiting,2023-09-13 00:01:27,4,22
,T_3_ocupied,2023-09-13 00:02:10,3,22
,T_3_waiting,2023-09-13 00:02:10,3,22
,T_2_busy,2023-09-13 00:02:10,4,22
,T_3_busy,2023-09-13 00:02:10,3,22
,T_2_done,2023-09-13 00:02:15,4,22
,T_3_done,2023-09-13 00:02:15,3,22
,T_4_Busy,2023-09-13 00:02:48,4,22
,T_4_Done,2023-09-13 00:02:53,4,22
,T_5_Busy,2023-09-13 00:03:00,3,22
,T_5_Done,2023-09-13 00:03:05,3,22
,T_1_ocupied,2023-09-13 00:03:17,0,22
,T_1_waiting,2023-09-13 00:03:17,0,22
,T_0_ocupied,2023-09-13 00:03:21,3,22
,T_0_waiting,2023-09-13 00:03:21,3,22
,T_0_busy,2023-09-13 00:03:21,3,22
,T_1_busy,2023-09-13 00:03:21,0,22
,T_0_done,2023-09-13 00:03:26,3,22
,T_1_done,2023-09-13 00:03:26,0,22
