mision, action, DateTime, org:resource, randomSeed 
,T_0_Busy,2023-09-13 00:00:50,0,24
,T_0_Done,2023-09-13 00:00:55,0,24
,T_1_Busy,2023-09-13 00:01:26,0,24
,T_1_Done,2023-09-13 00:01:31,0,24
,T_2_ocupied,2023-09-13 00:01:36,1,24
,T_2_waiting,2023-09-13 00:01:36,1,24
,T_3_ocupied,2023-09-13 00:01:44,4,24
,T_3_waiting,2023-09-13 00:01:44,4,24
,T_2_busy,2023-09-13 00:01:44,1,24
,T_3_busy,2023-09-13 00:01:44,4,24
,T_2_done,2023-09-13 00:01:49,1,24
,T_3_done,2023-09-13 00:01:49,4,24
,T_4_Busy,2023-09-13 00:02:39,2,24
,T_4_Done,2023-09-13 00:02:44,2,24
,T_5_Busy,2023-09-13 00:03:44,5,24
,T_5_Done,2023-09-13 00:03:49,5,24
,T_1_ocupied,2023-09-13 00:03:58,4,24
,T_1_waiting,2023-09-13 00:03:58,4,24
,T_0_ocupied,2023-09-13 00:04:04,5,24
,T_0_waiting,2023-09-13 00:04:04,5,24
,T_0_busy,2023-09-13 00:04:04,5,24
,T_1_busy,2023-09-13 00:04:04,4,24
,T_0_done,2023-09-13 00:04:09,5,24
,T_1_done,2023-09-13 00:04:09,4,24
