mision, action, DateTime, org:resource, randomSeed 
,T_0_Busy,2023-09-13 00:01:21,1,35
,T_0_Done,2023-09-13 00:01:26,1,35
,T_1_Busy,2023-09-13 00:01:31,4,35
,T_1_Done,2023-09-13 00:01:36,4,35
,T_2_ocupied,2023-09-13 00:01:54,3,35
,T_2_waiting,2023-09-13 00:01:54,3,35
,T_3_ocupied,2023-09-13 00:02:00,2,35
,T_3_waiting,2023-09-13 00:02:00,2,35
,T_2_busy,2023-09-13 00:02:00,3,35
,T_3_busy,2023-09-13 00:02:00,2,35
,T_2_done,2023-09-13 00:02:05,3,35
,T_3_done,2023-09-13 00:02:05,2,35
,T_4_Busy,2023-09-13 00:02:49,0,35
,T_4_Done,2023-09-13 00:02:53,0,35
,T_5_Busy,2023-09-13 00:03:03,5,35
,T_5_Done,2023-09-13 00:03:08,5,35
,T_1_ocupied,2023-09-13 00:03:20,2,35
,T_1_waiting,2023-09-13 00:03:20,2,35
,T_0_ocupied,2023-09-13 00:03:34,1,35
,T_0_waiting,2023-09-13 00:03:34,1,35
,T_0_busy,2023-09-13 00:03:34,1,35
,T_1_busy,2023-09-13 00:03:34,2,35
,T_0_done,2023-09-13 00:03:39,1,35
,T_1_done,2023-09-13 00:03:39,2,35
