mision, action, DateTime, org:resource, randomSeed 
,T_0_Busy,2023-09-13 00:02:06,3,58
,T_0_Done,2023-09-13 00:02:11,3,58
,T_1_Busy,2023-09-13 00:02:14,4,58
,T_1_Done,2023-09-13 00:02:19,4,58
,T_3_ocupied,2023-09-13 00:02:25,0,58
,T_3_waiting,2023-09-13 00:02:25,0,58
,T_2_ocupied,2023-09-13 00:02:38,1,58
,T_2_waiting,2023-09-13 00:02:38,1,58
,T_2_busy,2023-09-13 00:02:38,1,58
,T_3_busy,2023-09-13 00:02:38,0,58
,T_2_done,2023-09-13 00:02:43,1,58
,T_3_done,2023-09-13 00:02:43,0,58
,T_4_Busy,2023-09-13 00:03:31,0,58
,T_4_Done,2023-09-13 00:03:36,0,58
,T_5_Busy,2023-09-13 00:03:46,2,58
,T_5_Done,2023-09-13 00:03:51,2,58
,T_1_ocupied,2023-09-13 00:03:57,0,58
,T_1_waiting,2023-09-13 00:03:57,0,58
,T_0_ocupied,2023-09-13 00:04:24,3,58
,T_0_waiting,2023-09-13 00:04:24,3,58
,T_0_busy,2023-09-13 00:04:24,3,58
,T_1_busy,2023-09-13 00:04:24,0,58
,T_0_done,2023-09-13 00:04:29,3,58
,T_1_done,2023-09-13 00:04:29,0,58
