mision, action, DateTime, org:resource, randomSeed 
,T_0_Busy,2023-09-13 00:02:16,3,59
,T_0_Done,2023-09-13 00:02:21,3,59
,T_1_Busy,2023-09-13 00:03:01,1,59
,T_1_Done,2023-09-13 00:03:06,1,59
,T_3_ocupied,2023-09-13 00:03:18,2,59
,T_3_waiting,2023-09-13 00:03:18,2,59
,T_2_ocupied,2023-09-13 00:03:22,5,59
,T_2_waiting,2023-09-13 00:03:22,5,59
,T_2_busy,2023-09-13 00:03:22,5,59
,T_3_busy,2023-09-13 00:03:22,2,59
,T_2_done,2023-09-13 00:03:27,5,59
,T_3_done,2023-09-13 00:03:27,2,59
,T_4_Busy,2023-09-13 00:05:50,2,59
,T_4_Done,2023-09-13 00:05:55,2,59
,T_5_Busy,2023-09-13 00:06:17,2,59
,T_5_Done,2023-09-13 00:06:22,2,59
,T_1_ocupied,2023-09-13 00:06:36,0,59
,T_1_waiting,2023-09-13 00:06:36,0,59
,T_0_ocupied,2023-09-13 00:06:39,2,59
,T_0_waiting,2023-09-13 00:06:39,2,59
,T_0_busy,2023-09-13 00:06:39,2,59
,T_1_busy,2023-09-13 00:06:39,0,59
,T_0_done,2023-09-13 00:06:44,2,59
,T_1_done,2023-09-13 00:06:44,0,59
