mision, action, DateTime, org:resource, randomSeed 
,T_0_Busy,2023-09-13 00:02:41,5,75
,T_0_Done,2023-09-13 00:02:46,5,75
,T_1_Busy,2023-09-13 00:02:50,1,75
,T_1_Done,2023-09-13 00:02:55,1,75
,T_3_ocupied,2023-09-13 00:03:03,3,75
,T_3_waiting,2023-09-13 00:03:03,3,75
,T_2_ocupied,2023-09-13 00:03:08,4,75
,T_2_waiting,2023-09-13 00:03:08,4,75
,T_2_busy,2023-09-13 00:03:08,4,75
,T_3_busy,2023-09-13 00:03:08,3,75
,T_2_done,2023-09-13 00:03:13,4,75
,T_3_done,2023-09-13 00:03:13,3,75
,T_4_Busy,2023-09-13 00:03:21,1,75
,T_4_Done,2023-09-13 00:03:26,1,75
,T_5_Busy,2023-09-13 00:03:41,2,75
,T_5_Done,2023-09-13 00:03:45,2,75
,T_1_ocupied,2023-09-13 00:04:00,2,75
,T_1_waiting,2023-09-13 00:04:00,2,75
,T_0_ocupied,2023-09-13 00:04:03,1,75
,T_0_waiting,2023-09-13 00:04:03,1,75
,T_0_busy,2023-09-13 00:04:03,1,75
,T_1_busy,2023-09-13 00:04:03,2,75
,T_0_done,2023-09-13 00:04:08,1,75
,T_1_done,2023-09-13 00:04:08,2,75
